station_id,ln_nm,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,path_label,floor_sequence,n_steps,n_elevator,n_escalator,guide_text,guide_lines
S1_5_0330,5호선,송정,1,출입구-승강장,2,2번 출입구 옆 엘리베이터 → 마곡 방면,1F → B2 → B3,6,2,0,"2번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 마곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 마곡 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 마곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 마곡 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_5_0330,5호선,송정,1,출입구-승강장,3,3번 출입구 옆 엘리베이터 → 김포공항 방면,1F → B2 → B3,6,2,0,"3번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 김포공항 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 김포공항 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 3번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 김포공항 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 김포공항 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_5_0330,5호선,송정,1,출입구-승강장,4,3번 출입구 옆 엘리베이터 → 마곡 방면,1F → B2 → B3,6,2,0,"3번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 마곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 마곡 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 3번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 마곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 마곡 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_5_0177,5호선,마곡,1,출입구-승강장,1,1번/2번 출입구 사이 엘리베이터 → 송정 방면,1F → B1 → B2,6,2,0,"1번/2번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 송정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 송정 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 1번/2번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 송정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 송정 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0177,5호선,마곡,1,출입구-승강장,2,1번/2번 출입구 사이 엘리베이터 → 발산 방면,1F → B1 → B2,6,2,0,"1번/2번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 발산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 1번/2번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 발산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0177,5호선,마곡,1,출입구-승강장,3,3번 출입구 사이 엘리베이터 → 송정 방면,1F → B1 → B2,6,2,0,"3번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 송정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 송정 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 3번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 송정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 송정 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0177,5호선,마곡,1,출입구-승강장,4,3번 출입구 사이 엘리베이터 → 발산 방면,1F → B1 → B2,6,2,0,"3번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 발산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 3번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 발산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0177,5호선,마곡,1,출입구-승강장,5,4번/5번 출입구 사이 엘리베이터 → 송정 방면,1F → B1 → B2,6,2,0,"4번/5번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 송정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 송정 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 4번/5번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 송정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 송정 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0177,5호선,마곡,1,출입구-승강장,6,4번/5번 출입구 사이 엘리베이터 → 발산 방면,1F → B1 → B2,6,2,0,"4번/5번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 발산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 4번/5번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 발산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0177,5호선,마곡,1,출입구-승강장,7,"6,7번 출입구 사이 엘리베이터 → 송정 방면",1F → B1 → B2,6,2,0,"6/7번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 송정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 송정 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 6/7번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 송정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 송정 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0177,5호선,마곡,1,출입구-승강장,8,"6,7번 출입구 사이 엘리베이터 → 발산 방면",1F → B1 → B2,6,2,0,"6/7번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 발산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 6/7번 출입구 사이 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 발산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0217,5호선,발산,1,출입구-승강장,1,7번 출입구 옆 엘리베이터 → 마곡 방면,1F → B1 → B2,6,2,0,"7번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 마곡 방면 엘리베이터 앞 표 내는 곳 통과 → 마곡 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 마곡 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 7번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 마곡 방면 엘리베이터 앞 표 내는 곳 통과 | 4. 마곡 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 마곡 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0217,5호선,발산,1,출입구-승강장,2,7번 출입구 옆 엘리베이터 → 우장산 방면,1F → B1 → B2,6,2,0,"7번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 우장산 방면 엘리베이터 앞 표 내는 곳 통과 → 우장산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 우장산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 7번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 우장산 방면 엘리베이터 앞 표 내는 곳 통과 | 4. 우장산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 우장산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0449,5호선,우장산,1,출입구-승강장,1,1번 출입구 옆 엘리베이터 → 발산 방면,1F → B1 → B2,6,2,0,"1번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 발산 방면 엘리베이터 앞 표 내는 곳 통과 → 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 발산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 발산 방면 엘리베이터 앞 표 내는 곳 통과 | 4. 발산 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 발산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0449,5호선,우장산,1,출입구-승강장,2,1번 출입구 옆 엘리베이터 → 화곡 방면,1F → B1 → B2,6,2,0,"1번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 화곡 방면 엘리베이터 앞 표 내는 곳 통과 → 화곡 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 화곡 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 화곡 방면 엘리베이터 앞 표 내는 곳 통과 | 4. 화곡 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 화곡 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0599,5호선,화곡,1,출입구-승강장,1, 2번 출입구 옆 엘리베이터 → 우장산 방면,1F → B1 → B2,6,2,0,"2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 우장산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 우장산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0599,5호선,화곡,1,출입구-승강장,2, 2번 출입구 옆 엘리베이터 → 까치산 방면,1F → B1 → B2,6,2,0,"2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 까치산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 까치산 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0100,5호선,까치산,1,출입구-승강장,1,지상1층 엘리베이터 → 화곡 방면,,3,0,0,B5 상선 승강장(6-3) → 승차(휠체어 칸) → B1 대합실 EV 이용 (엘리베이터),1. B5 상선 승강장(6-3) | 2. 승차(휠체어 칸) | 3. B1 대합실 EV 이용 (엘리베이터)
S1_5_0100,5호선,까치산,1,출입구-승강장,2,지상1층 엘리베이터 → 신정 방면,,3,0,0,B5 하선 승강장(3-2) → 승차(휠체어 칸) → B1 대합실 EV 이용 (엘리베이터),1. B5 하선 승강장(3-2) | 2. 승차(휠체어 칸) | 3. B1 대합실 EV 이용 (엘리베이터)
S1_5_0100,5호선,까치산,3,환승,1,5호선 화곡 방면 → 2호선 신정네거리 방면,,5,0,0,5호선 화곡방면 승강장 → B1 대합실 EV 하차 → B5 하선 승강장(3-2) 하차 → B5 2호선 신정네거리역 방면 승강장으로 이동 → B1 대합실 신정역 방면 EV 이용 (엘리베이터),1. 5호선 화곡방면 승강장 | 2. B1 대합실 EV 하차 | 3. B5 하선 승강장(3-2) 하차 | 4. B5 2호선 신정네거리역 방면 승강장으로 이동 | 5. B1 대합실 신정역 방면 EV 이용 (엘리베이터)
S1_5_0100,5호선,까치산,3,환승,2,5호선 신정 방면 → 2호선 신정네거리 방면,B5,3,0,0,[B5] 5호선 신정 방면 승강장 하차 → [B5] 2호선 신정네거리 방면 승강장으로 이동 → [B5] 승차 (휠체어칸),1. [B5] 5호선 신정 방면 승강장 하차 | 2. [B5] 2호선 신정네거리 방면 승강장으로 이동 | 3. [B5] 승차 (휠체어칸)
S1_5_0372,5호선,신정,1,출입구-승강장,1,2번 출입구 옆 엘리베이터 → 까치산 방면,1F → B2 → B3,6,2,0,"2번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 까치산 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 까치산 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 까치산 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 까치산 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_5_0372,5호선,신정,1,출입구-승강장,2,2번 출입구 옆 엘리베이터 → 목동 방면,1F → B2 → B3,6,2,0,"2번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 표 내는 곳 통과 → 목동 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 목동 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 2개 층 내려가기 (1F → B2, 엘리베이터) | 2. [B2] 대합실로 이동 | 3. [B2] 표 내는 곳 통과 | 4. 목동 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) | 5. [B3] 목동 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_5_0203,5호선,목동,1,출입구-승강장,1,5번 출입구 옆 엘리베이터 → 신정 방면,1F → B1 → B2,6,2,0,"5번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 신정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 신정 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 5번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 신정 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 신정 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0203,5호선,목동,1,출입구-승강장,2,5번 출입구 옆 엘리베이터 → 오목교 방면,1F → B1 → B2,6,2,0,"5번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 오목교 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 오목교 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)","1. 5번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 오목교 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 5. [B2] 오목교 방면 승강장으로 이동 | 6. [B2] 승차 (휠체어칸)"
S1_5_0429,5호선,오목교,1,출입구-승강장,1,7번 출입구 옆 엘리베이터 → 목동 방면,1F → B1 → B3,6,2,0,"7번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 목동 방면 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) → [B3] 목동 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 7번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 목동 방면 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) | 5. [B3] 목동 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_5_0429,5호선,오목교,1,출입구-승강장,2,7번 출입구 옆 엘리베이터 → 양평 방면,1F → B1 → B3,6,2,0,"7번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 양평 방면 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) → [B3] 양평 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)","1. 7번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 양평 방면 엘리베이터(으)로 2개 층 내려가기 (B1 → B3, 엘리베이터) | 5. [B3] 양평 방면 승강장으로 이동 | 6. [B3] 승차 (휠체어칸)"
S1_5_0316,5호선,양평,1,출입구-승강장,1,2번 출입구 옆 엘리베이터 → 오목교 방면,1F → B1 → B5,6,2,0,"2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 승강장 방향 엘리베이터(으)로 4개 층 내려가기 (B1 → B5, 엘리베이터) → [B5] 오목교 방면 승강장으로 이동 → [B5] 승차(휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 승강장 방향 엘리베이터(으)로 4개 층 내려가기 (B1 → B5, 엘리베이터) | 5. [B5] 오목교 방면 승강장으로 이동 | 6. [B5] 승차(휠체어칸)"
S1_5_0316,5호선,양평,1,출입구-승강장,2,2번 출입구 옆 엘리베이터 → 오목교 방면,1F → B1 → B4 → B5,8,3,0,"2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 표 내는 곳 통과 → 승강장 방향 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 대합실로 이동 → 영등포구청 방면 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 영등포구청 방면 승강장으로 이동 → [B5] 승차(휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 2. [B1] 대합실로 이동 | 3. [B1] 표 내는 곳 통과 | 4. 승강장 방향 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) | 5. [B4] 대합실로 이동 | 6. 영등포구청 방면 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) | 7. [B5] 영등포구청 방면 승강장으로 이동 | 8. [B5] 승차(휠체어칸)"
S1_5_0421,5호선,영등포구청,1,출입구-승강장,1,7번 출입구 옆 엘리베이터 → 양평 방면,1F → B5,4,1,0,"7번 출입구 옆 엘리베이터(으)로 5개 층 내려가기 (1F → B5, 엘리베이터) → [B5] 양평 방면 승강장으로 이동 → [B5] 표 내는 곳 통과 → [B5] 승차 (휠체어칸)","1. 7번 출입구 옆 엘리베이터(으)로 5개 층 내려가기 (1F → B5, 엘리베이터) | 2. [B5] 양평 방면 승강장으로 이동 | 3. [B5] 표 내는 곳 통과 | 4. [B5] 승차 (휠체어칸)"
S1_5_0421,5호선,영등포구청,1,출입구-승강장,2,7번 출입구 옆 엘리베이터 → 영등포시장 방면,1F → B4 → B5,6,2,0,"7번 출입구 옆 엘리베이터(으)로 4개 층 내려가기 (1F → B4, 엘리베이터) → [B4] 대합실로 이동 → [B4] 표 내는 곳 통과 → 영등포시장 방면 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) → [B5] 영등포시장 방면 승강장으로 이동 → [B5] 승차 (휠체어칸)","1. 7번 출입구 옆 엘리베이터(으)로 4개 층 내려가기 (1F → B4, 엘리베이터) | 2. [B4] 대합실로 이동 | 3. [B4] 표 내는 곳 통과 | 4. 영등포시장 방면 엘리베이터(으)로 1개 층 내려가기 (B4 → B5, 엘리베이터) | 5. [B5] 영등포시장 방면 승강장으로 이동 | 6. [B5] 승차 (휠체어칸)"
S1_5_0421,5호선,영등포구청,3,환승,1,5호선 양평 방면 → 2호선 문래 방면,B5 → 1F → B1 → B2,7,3,0,"양평방면 엘리베이터(으)로 5개 층 올라가기 (B5 → 1F, 엘리베이터) → [1F] 7번 출입구 엘리베이터 하차 → 2번 출입구 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 2번 출입구 엘리베이터 하차 → 2호선 문래방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 문래방면 엘리베이터 하차 → [B2] 승차(휠체어칸)","1. 양평방면 엘리베이터(으)로 5개 층 올라가기 (B5 → 1F, 엘리베이터) | 2. [1F] 7번 출입구 엘리베이터 하차 | 3. 2번 출입구 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 4. [B1] 2번 출입구 엘리베이터 하차 | 5. 2호선 문래방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 6. [B2] 2호선 문래방면 엘리베이터 하차 | 7. [B2] 승차(휠체어칸)"
S1_5_0421,5호선,영등포구청,3,환승,2,5호선 양평 방면 → 2호선 당산 방면,B5 → 1F → B1 → B2,7,3,0,"양평방면 엘리베이터(으)로 5개 층 올라가기 (B5 → 1F, 엘리베이터) → [1F] 7번 출입구 엘리베이터 하차 → 2번 출입구 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 2번 출입구 엘리베이터 하차 → 2호선 당산방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 당산방면 엘리베이터 하차 → [B2] 승차(휠체어칸)","1. 양평방면 엘리베이터(으)로 5개 층 올라가기 (B5 → 1F, 엘리베이터) | 2. [1F] 7번 출입구 엘리베이터 하차 | 3. 2번 출입구 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) | 4. [B1] 2번 출입구 엘리베이터 하차 | 5. 2호선 당산방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) | 6. [B2] 2호선 당산방면 엘리베이터 하차 | 7. [B2] 승차(휠체어칸)"
